Seed,True_Var_Def,False_Var_Def,VAF_Lower_Limit,VAF_Upper_Limit,Feature_Category,Num_True_Var_Testing,Num_False_Var_Testing,TP,FP,TN,FN,AUC,MCC,F1_score,Accuracy,MSE
9879,[1],"[0.33, 0.67]",0.1,0.6,Strict,37,96,19,34,62,18,0.5796734234234233,0.146,0.422,0.609,0.391
9879,"[1, 0.67]",[0.33],0.1,0.6,Strict,57,76,31,33,43,26,0.5548245614035088,0.109,0.512,0.556,0.444
9879,[1],[0.33],0.1,0.6,Exhaustive,26,87,15,26,61,11,0.6390362511052166,0.243,0.448,0.673,0.327
9879,[1],"[0.33, 0.67]",0.1,0.6,Exhaustive,37,96,20,36,60,17,0.5827702702702703,0.15,0.43,0.602,0.398
9879,"[1, 0.67]",[0.33],0.1,0.6,Exhaustive,57,76,33,32,44,24,0.5789473684210527,0.156,0.541,0.579,0.421
9879,[1],[0.33],0.1,0.5,Moderate,28,82,22,30,52,6,0.7099303135888502,0.366,0.55,0.673,0.327
9879,[1],"[0.33, 0.67]",0.1,0.5,Moderate,35,94,24,36,58,11,0.6513677811550151,0.27,0.505,0.636,0.364
9879,"[1, 0.67]",[0.33],0.1,0.5,Moderate,57,72,39,32,40,18,0.6198830409356725,0.239,0.609,0.612,0.388
9879,[1],[0.33],0.1,0.5,Strict,28,82,21,36,46,7,0.6554878048780488,0.271,0.494,0.609,0.391
9879,[1],"[0.33, 0.67]",0.1,0.5,Strict,35,94,25,42,52,10,0.6337386018237083,0.238,0.49,0.597,0.403
9879,"[1, 0.67]",[0.33],0.1,0.5,Strict,57,72,35,35,37,22,0.5639619883040936,0.128,0.551,0.558,0.442
9879,[1],[0.33],0.1,0.5,Exhaustive,28,82,21,29,53,7,0.6981707317073171,0.347,0.538,0.673,0.327
9879,[1],"[0.33, 0.67]",0.1,0.5,Exhaustive,35,94,21,42,52,14,0.5765957446808511,0.136,0.429,0.566,0.434
9879,"[1, 0.67]",[0.33],0.1,0.5,Exhaustive,57,72,36,33,39,21,0.5866228070175439,0.172,0.571,0.581,0.419
878,[1],[0.33],0.01,0.6,Moderate,122,1092,98,231,861,24,0.7958701134930644,0.4,0.435,0.79,0.21
878,[1],"[0.33, 0.67]",0.01,0.6,Moderate,129,1248,102,296,952,27,0.7767590936195587,0.356,0.387,0.765,0.235
878,"[1, 0.67]",[0.33],0.01,0.6,Moderate,308,1069,198,316,753,110,0.6736268876119205,0.299,0.482,0.691,0.309
878,[1],[0.33],0.01,0.6,Strict,122,1092,96,225,867,26,0.7904206449288417,0.396,0.433,0.793,0.207
878,[1],"[0.33, 0.67]",0.01,0.6,Strict,129,1248,102,306,942,27,0.7727526833631485,0.348,0.38,0.758,0.242
878,"[1, 0.67]",[0.33],0.01,0.6,Strict,308,1069,206,305,764,102,0.6917588959216648,0.331,0.503,0.704,0.296
878,[1],[0.33],0.01,0.6,Exhaustive,122,1092,100,235,857,22,0.8022353329730378,0.407,0.438,0.788,0.212
878,[1],"[0.33, 0.67]",0.01,0.6,Exhaustive,129,1248,102,297,951,27,0.7763584525939178,0.355,0.386,0.765,0.235
878,"[1, 0.67]",[0.33],0.01,0.6,Exhaustive,308,1069,198,319,750,110,0.6722237070693572,0.296,0.48,0.688,0.312
878,[1],[0.33],0.01,0.5,Moderate,144,1067,112,233,834,32,0.7797042590857024,0.401,0.458,0.781,0.219
878,[1],"[0.33, 0.67]",0.01,0.5,Moderate,135,1238,86,261,977,49,0.7131065637527674,0.292,0.357,0.774,0.226
878,"[1, 0.67]",[0.33],0.01,0.5,Moderate,297,1076,186,334,742,111,0.6579268521647704,0.268,0.455,0.676,0.324
878,[1],[0.33],0.01,0.5,Strict,144,1067,113,236,831,31,0.7817706706237635,0.403,0.458,0.78,0.22
878,[1],"[0.33, 0.67]",0.01,0.5,Strict,135,1238,91,274,964,44,0.7263746783940646,0.305,0.364,0.768,0.232
878,"[1, 0.67]",[0.33],0.01,0.5,Strict,297,1076,188,333,743,109,0.6617585395466438,0.275,0.46,0.678,0.322
878,[1],[0.33],0.01,0.5,Exhaustive,144,1067,113,242,825,31,0.7789590492554411,0.397,0.453,0.775,0.225
878,[1],"[0.33, 0.67]",0.01,0.5,Exhaustive,135,1238,90,261,977,45,0.7279213785675821,0.311,0.37,0.777,0.223
878,"[1, 0.67]",[0.33],0.01,0.5,Exhaustive,297,1076,179,323,753,118,0.6512538645438274,0.259,0.448,0.679,0.321
878,[1],[0.33],0.02,0.6,Moderate,106,1077,76,223,854,30,0.7549622466319791,0.335,0.375,0.786,0.214
878,[1],"[0.33, 0.67]",0.02,0.6,Moderate,119,1224,92,301,923,27,0.7635971055088702,0.329,0.359,0.756,0.244
878,"[1, 0.67]",[0.33],0.02,0.6,Moderate,265,1078,176,313,765,89,0.6868992193790038,0.309,0.467,0.701,0.299
878,[1],[0.33],0.02,0.6,Strict,106,1077,76,237,840,30,0.7484627108845324,0.322,0.363,0.774,0.226
878,[1],"[0.33, 0.67]",0.02,0.6,Strict,119,1224,90,309,915,29,0.7519257703081232,0.313,0.347,0.748,0.252
878,"[1, 0.67]",[0.33],0.02,0.6,Strict,265,1078,180,325,753,85,0.6888805264816046,0.31,0.468,0.695,0.305
878,[1],[0.33],0.02,0.6,Exhaustive,106,1077,78,229,848,28,0.7616106935757957,0.341,0.378,0.783,0.217
878,[1],"[0.33, 0.67]",0.02,0.6,Exhaustive,119,1224,93,297,927,26,0.7694327731092436,0.337,0.365,0.759,0.241
878,"[1, 0.67]",[0.33],0.02,0.6,Exhaustive,265,1078,177,324,754,88,0.6836839710155074,0.302,0.462,0.693,0.307
878,[1],[0.33],0.02,0.5,Moderate,120,1059,88,230,829,32,0.758073654390935,0.352,0.402,0.778,0.222
878,[1],"[0.33, 0.67]",0.02,0.5,Moderate,129,1209,95,279,930,34,0.7528324388789505,0.333,0.378,0.766,0.234
878,"[1, 0.67]",[0.33],0.02,0.5,Moderate,287,1051,186,321,730,101,0.6713301087068231,0.29,0.469,0.685,0.315
878,[1],[0.33],0.02,0.5,Strict,120,1059,86,224,835,34,0.7525731822474032,0.347,0.4,0.781,0.219
878,[1],"[0.33, 0.67]",0.02,0.5,Strict,129,1209,97,309,900,32,0.7481774289726276,0.319,0.363,0.745,0.255
878,"[1, 0.67]",[0.33],0.02,0.5,Strict,287,1051,194,357,694,93,0.6681408447902611,0.28,0.463,0.664,0.336
878,[1],[0.33],0.02,0.5,Exhaustive,120,1059,90,236,823,30,0.7635741265344664,0.356,0.404,0.774,0.226
878,[1],"[0.33, 0.67]",0.02,0.5,Exhaustive,129,1209,90,277,932,39,0.734279723777098,0.31,0.363,0.764,0.236
878,"[1, 0.67]",[0.33],0.02,0.5,Exhaustive,287,1051,189,331,720,98,0.6717992156134691,0.289,0.468,0.679,0.321
878,[1],[0.33],0.05,0.6,Moderate,78,315,56,87,228,22,0.7208791208791209,0.366,0.507,0.723,0.277
878,[1],"[0.33, 0.67]",0.05,0.6,Moderate,72,385,49,99,286,23,0.7117063492063492,0.33,0.445,0.733,0.267
878,"[1, 0.67]",[0.33],0.05,0.6,Moderate,140,317,89,115,202,51,0.6364691302388463,0.253,0.517,0.637,0.363
878,[1],[0.33],0.05,0.6,Strict,78,315,54,95,220,24,0.6953601953601953,0.321,0.476,0.697,0.303
878,[1],"[0.33, 0.67]",0.05,0.6,Strict,72,385,48,101,284,24,0.7021645021645021,0.314,0.434,0.726,0.274
878,"[1, 0.67]",[0.33],0.05,0.6,Strict,140,317,86,118,199,54,0.6210229833258225,0.224,0.5,0.624,0.376
878,[1],[0.33],0.05,0.6,Exhaustive,78,315,56,91,224,22,0.7145299145299147,0.354,0.498,0.712,0.288
878,[1],"[0.33, 0.67]",0.05,0.6,Exhaustive,72,385,45,105,280,27,0.6761363636363636,0.273,0.405,0.711,0.289
878,"[1, 0.67]",[0.33],0.05,0.6,Exhaustive,140,317,90,115,202,50,0.6400405588102749,0.26,0.522,0.639,0.361
878,[1],[0.33],0.05,0.5,Moderate,68,322,50,91,231,18,0.7263427109974425,0.357,0.478,0.721,0.279
878,[1],"[0.33, 0.67]",0.05,0.5,Moderate,76,377,53,103,274,23,0.7120794359905067,0.334,0.457,0.722,0.278
878,"[1, 0.67]",[0.33],0.05,0.5,Moderate,139,314,96,112,202,43,0.6669797919626084,0.309,0.553,0.658,0.342
878,[1],[0.33],0.05,0.5,Strict,68,322,48,92,230,20,0.7100840336134454,0.332,0.462,0.713,0.287
878,[1],"[0.33, 0.67]",0.05,0.5,Strict,76,377,55,105,272,21,0.7225848108334497,0.348,0.466,0.722,0.278
878,"[1, 0.67]",[0.33],0.05,0.5,Strict,139,314,96,115,199,43,0.662202721898914,0.3,0.549,0.651,0.349
878,[1],[0.33],0.05,0.5,Exhaustive,68,322,52,94,228,16,0.7363902082572159,0.371,0.486,0.718,0.282
878,[1],"[0.33, 0.67]",0.05,0.5,Exhaustive,76,377,52,105,272,24,0.7028479687281864,0.319,0.446,0.715,0.285
878,"[1, 0.67]",[0.33],0.05,0.5,Exhaustive,139,314,92,113,201,47,0.650998946066077,0.28,0.535,0.647,0.353
878,[1],[0.33],0.1,0.6,Moderate,40,73,25,29,44,15,0.6138698630136986,0.218,0.532,0.611,0.389
878,[1],"[0.33, 0.67]",0.1,0.6,Moderate,37,96,27,34,62,10,0.6877815315315314,0.338,0.551,0.669,0.331
878,"[1, 0.67]",[0.33],0.1,0.6,Moderate,52,81,32,26,55,20,0.6471984805318138,0.29,0.582,0.654,0.346
878,[1],[0.33],0.1,0.6,Strict,40,73,25,27,46,15,0.6275684931506851,0.245,0.543,0.628,0.372
878,[1],"[0.33, 0.67]",0.1,0.6,Strict,37,96,25,29,67,12,0.6867961711711712,0.341,0.549,0.692,0.308
878,"[1, 0.67]",[0.33],0.1,0.6,Strict,52,81,32,30,51,20,0.6225071225071226,0.24,0.561,0.624,0.376
878,[1],[0.33],0.1,0.6,Exhaustive,40,73,24,28,45,16,0.6082191780821918,0.208,0.522,0.611,0.389
878,[1],"[0.33, 0.67]",0.1,0.6,Exhaustive,37,96,26,38,58,11,0.6534346846846847,0.275,0.515,0.632,0.368
878,"[1, 0.67]",[0.33],0.1,0.6,Exhaustive,52,81,30,35,46,22,0.5724121557454891,0.141,0.513,0.571,0.429
878,[1],[0.33],0.1,0.5,Moderate,42,68,34,23,45,8,0.7356442577030813,0.458,0.687,0.718,0.282
878,[1],"[0.33, 0.67]",0.1,0.5,Moderate,39,90,29,34,56,10,0.6829059829059829,0.336,0.569,0.659,0.341
878,"[1, 0.67]",[0.33],0.1,0.5,Moderate,55,74,31,29,45,24,0.5858722358722358,0.17,0.539,0.589,0.411
878,[1],[0.33],0.1,0.5,Strict,42,68,35,26,42,7,0.7254901960784315,0.441,0.68,0.7,0.3
878,[1],"[0.33, 0.67]",0.1,0.5,Strict,39,90,29,36,54,10,0.6717948717948719,0.316,0.558,0.643,0.357
878,"[1, 0.67]",[0.33],0.1,0.5,Strict,55,74,34,22,52,21,0.6604422604422604,0.32,0.613,0.667,0.333
878,[1],[0.33],0.1,0.5,Exhaustive,42,68,33,22,46,9,0.7310924369747899,0.449,0.68,0.718,0.282
878,[1],"[0.33, 0.67]",0.1,0.5,Exhaustive,39,90,29,29,61,10,0.7106837606837608,0.389,0.598,0.698,0.302
878,"[1, 0.67]",[0.33],0.1,0.5,Exhaustive,55,74,34,23,51,21,0.6536855036855037,0.306,0.607,0.659,0.341
76,[1],[0.33],0.01,0.6,Moderate,133,1081,100,216,865,33,0.7760323565620805,0.393,0.445,0.795,0.205
76,[1],"[0.33, 0.67]",0.01,0.6,Moderate,147,1230,115,285,945,32,0.7753028040484486,0.375,0.42,0.77,0.23
76,"[1, 0.67]",[0.33],0.01,0.6,Moderate,315,1062,205,305,757,110,0.6817998385794996,0.316,0.497,0.699,0.301
76,[1],[0.33],0.01,0.6,Strict,133,1081,101,198,883,32,0.7881173794801528,0.418,0.468,0.811,0.189
76,[1],"[0.33, 0.67]",0.01,0.6,Strict,147,1230,111,274,956,36,0.7661689065870251,0.366,0.417,0.775,0.225
76,"[1, 0.67]",[0.33],0.01,0.6,Strict,315,1062,203,308,754,112,0.6772128060263654,0.308,0.492,0.695,0.305
76,[1],[0.33],0.01,0.6,Exhaustive,133,1081,102,203,878,31,0.7895641045258845,0.417,0.466,0.807,0.193
76,[1],"[0.33, 0.67]",0.01,0.6,Exhaustive,147,1230,117,286,944,30,0.7816990210718433,0.382,0.425,0.771,0.229
76,"[1, 0.67]",[0.33],0.01,0.6,Exhaustive,315,1062,208,305,757,107,0.6865617433414043,0.324,0.502,0.701,0.299
76,[1],[0.33],0.01,0.5,Moderate,141,1070,101,204,866,40,0.762828925565056,0.388,0.453,0.799,0.201
76,[1],"[0.33, 0.67]",0.01,0.5,Moderate,117,1256,97,263,993,20,0.8098324623006152,0.393,0.407,0.794,0.206
76,"[1, 0.67]",[0.33],0.01,0.5,Moderate,273,1100,172,306,794,101,0.6759274059274059,0.295,0.458,0.704,0.296
76,[1],[0.33],0.01,0.5,Strict,141,1070,104,212,858,37,0.7697289056803871,0.394,0.455,0.794,0.206
76,[1],"[0.33, 0.67]",0.01,0.5,Strict,117,1256,97,289,967,20,0.7994821438292776,0.372,0.386,0.775,0.225
76,"[1, 0.67]",[0.33],0.01,0.5,Strict,273,1100,181,291,809,92,0.6992291042291042,0.335,0.486,0.721,0.279
76,[1],[0.33],0.01,0.5,Exhaustive,141,1070,101,201,869,40,0.7642307947239345,0.392,0.456,0.801,0.199
76,[1],"[0.33, 0.67]",0.01,0.5,Exhaustive,117,1256,96,272,984,21,0.8019761554793403,0.381,0.396,0.787,0.213
76,"[1, 0.67]",[0.33],0.01,0.5,Exhaustive,273,1100,178,312,788,95,0.6841891441891441,0.307,0.467,0.704,0.296
76,[1],[0.33],0.02,0.6,Moderate,128,1055,100,237,818,28,0.7783027251184833,0.383,0.43,0.776,0.224
76,[1],"[0.33, 0.67]",0.02,0.6,Moderate,126,1217,101,297,920,25,0.7787722867837905,0.356,0.385,0.76,0.24
76,"[1, 0.67]",[0.33],0.02,0.6,Moderate,284,1059,198,322,737,86,0.6965613321097501,0.33,0.493,0.696,0.304
76,[1],[0.33],0.02,0.6,Strict,128,1055,93,240,815,35,0.7495371741706162,0.345,0.403,0.768,0.232
76,[1],"[0.33, 0.67]",0.02,0.6,Strict,126,1217,95,293,924,31,0.7566061483481368,0.33,0.37,0.759,0.241
76,"[1, 0.67]",[0.33],0.02,0.6,Strict,284,1059,209,342,717,75,0.7064846586601765,0.343,0.501,0.69,0.31
76,[1],[0.33],0.02,0.6,Exhaustive,128,1055,99,242,813,29,0.772026806872038,0.373,0.422,0.771,0.229
76,[1],"[0.33, 0.67]",0.02,0.6,Exhaustive,126,1217,100,311,906,26,0.7690521840069909,0.34,0.372,0.749,0.251
76,"[1, 0.67]",[0.33],0.02,0.6,Exhaustive,284,1059,201,317,742,83,0.7042037399087633,0.343,0.501,0.702,0.298
76,[1],[0.33],0.02,0.5,Moderate,119,1060,93,243,817,26,0.7761336610115744,0.369,0.409,0.772,0.228
76,[1],"[0.33, 0.67]",0.02,0.5,Moderate,116,1222,85,285,937,31,0.7497671990518653,0.314,0.35,0.764,0.236
76,"[1, 0.67]",[0.33],0.02,0.5,Moderate,282,1056,190,302,754,92,0.6938870083816893,0.328,0.491,0.706,0.294
76,[1],[0.33],0.02,0.5,Strict,119,1060,92,245,815,27,0.7709885841128904,0.361,0.404,0.769,0.231
76,[1],"[0.33, 0.67]",0.02,0.5,Strict,116,1222,90,304,918,26,0.7635447824369321,0.325,0.353,0.753,0.247
76,"[1, 0.67]",[0.33],0.02,0.5,Strict,282,1056,185,327,729,97,0.6731846389426177,0.291,0.466,0.683,0.317
76,[1],[0.33],0.02,0.5,Exhaustive,119,1060,90,232,828,29,0.7687172982400508,0.363,0.408,0.779,0.221
76,[1],"[0.33, 0.67]",0.02,0.5,Exhaustive,116,1222,90,274,948,26,0.775819741520402,0.349,0.375,0.776,0.224
76,"[1, 0.67]",[0.33],0.02,0.5,Exhaustive,282,1056,188,289,767,94,0.6964962121212122,0.335,0.495,0.714,0.286
76,[1],[0.33],0.05,0.6,Moderate,92,301,65,62,239,27,0.750270836342626,0.453,0.594,0.774,0.226
76,[1],"[0.33, 0.67]",0.05,0.6,Moderate,92,365,71,97,268,21,0.7529928528886242,0.421,0.546,0.742,0.258
76,"[1, 0.67]",[0.33],0.05,0.6,Moderate,157,300,105,99,201,52,0.6693949044585987,0.324,0.582,0.67,0.33
76,[1],[0.33],0.05,0.6,Strict,92,301,63,69,232,29,0.7277733641484906,0.408,0.563,0.751,0.249
76,[1],"[0.33, 0.67]",0.05,0.6,Strict,92,365,72,110,255,20,0.7406194163192377,0.394,0.526,0.716,0.284
76,"[1, 0.67]",[0.33],0.05,0.6,Strict,157,300,104,104,196,53,0.6578768577494691,0.301,0.57,0.656,0.344
76,[1],[0.33],0.05,0.6,Exhaustive,92,301,63,54,247,29,0.7526903076700853,0.468,0.603,0.789,0.211
76,[1],"[0.33, 0.67]",0.05,0.6,Exhaustive,92,365,67,101,264,25,0.725774270399047,0.376,0.515,0.724,0.276
76,"[1, 0.67]",[0.33],0.05,0.6,Exhaustive,157,300,106,106,194,51,0.6609129511677282,0.306,0.575,0.656,0.344
76,[1],[0.33],0.05,0.5,Moderate,78,312,47,74,238,31,0.6826923076923077,0.316,0.472,0.731,0.269
76,[1],"[0.33, 0.67]",0.05,0.5,Moderate,75,378,58,95,283,17,0.761005291005291,0.41,0.509,0.753,0.247
76,"[1, 0.67]",[0.33],0.05,0.5,Moderate,140,313,91,119,194,49,0.6349041533546326,0.25,0.52,0.629,0.371
76,[1],[0.33],0.05,0.5,Strict,78,312,49,87,225,29,0.6746794871794871,0.293,0.458,0.703,0.297
76,[1],"[0.33, 0.67]",0.05,0.5,Strict,75,378,56,97,281,19,0.745026455026455,0.385,0.491,0.744,0.256
76,"[1, 0.67]",[0.33],0.05,0.5,Strict,140,313,83,98,215,57,0.6398790506617983,0.264,0.517,0.658,0.342
76,[1],[0.33],0.05,0.5,Exhaustive,78,312,48,77,235,30,0.6842948717948718,0.316,0.473,0.726,0.274
76,[1],"[0.33, 0.67]",0.05,0.5,Exhaustive,75,378,55,106,272,20,0.7264550264550264,0.352,0.466,0.722,0.278
76,"[1, 0.67]",[0.33],0.05,0.5,Exhaustive,140,313,87,113,200,53,0.6302031036056595,0.242,0.512,0.634,0.366
76,[1],[0.33],0.1,0.6,Moderate,43,70,28,23,47,15,0.661295681063123,0.315,0.596,0.664,0.336
76,[1],"[0.33, 0.67]",0.1,0.6,Moderate,42,91,27,32,59,15,0.6456043956043955,0.272,0.535,0.647,0.353
76,"[1, 0.67]",[0.33],0.1,0.6,Moderate,62,71,41,29,42,21,0.6264198091776465,0.253,0.621,0.624,0.376
76,[1],[0.33],0.1,0.6,Strict,43,70,26,22,48,17,0.6451827242524917,0.285,0.571,0.655,0.345
76,[1],"[0.33, 0.67]",0.1,0.6,Strict,42,91,27,37,54,15,0.6181318681318682,0.22,0.509,0.609,0.391
76,"[1, 0.67]",[0.33],0.1,0.6,Strict,62,71,40,30,41,22,0.6113130395274875,0.222,0.606,0.609,0.391
76,[1],[0.33],0.1,0.6,Exhaustive,43,70,31,25,45,12,0.6818936877076411,0.353,0.626,0.673,0.327
76,[1],"[0.33, 0.67]",0.1,0.6,Exhaustive,42,91,27,30,61,15,0.6565934065934066,0.294,0.545,0.662,0.338
76,"[1, 0.67]",[0.33],0.1,0.6,Exhaustive,62,71,38,25,46,24,0.6303952748750568,0.261,0.608,0.632,0.368
76,[1],[0.33],0.1,0.5,Moderate,39,71,32,23,48,7,0.7482845792704949,0.475,0.681,0.727,0.273
76,[1],"[0.33, 0.67]",0.1,0.5,Moderate,31,98,19,34,64,12,0.6329822251481239,0.231,0.452,0.643,0.357
76,"[1, 0.67]",[0.33],0.1,0.5,Moderate,55,74,35,27,47,20,0.6357493857493857,0.269,0.598,0.636,0.364
76,[1],[0.33],0.1,0.5,Strict,39,71,25,22,49,14,0.6655832430480317,0.32,0.581,0.673,0.327
76,[1],"[0.33, 0.67]",0.1,0.5,Strict,31,98,25,43,55,6,0.6838380513495721,0.315,0.505,0.62,0.38
76,"[1, 0.67]",[0.33],0.1,0.5,Strict,55,74,38,36,38,17,0.6022113022113023,0.204,0.589,0.589,0.411
76,[1],[0.33],0.1,0.5,Exhaustive,39,71,27,23,48,12,0.6841820151679306,0.354,0.607,0.682,0.318
76,[1],"[0.33, 0.67]",0.1,0.5,Exhaustive,31,98,21,39,59,10,0.63973008558262,0.239,0.462,0.62,0.38
76,"[1, 0.67]",[0.33],0.1,0.5,Exhaustive,55,74,31,27,47,24,0.5993857493857493,0.198,0.549,0.605,0.395
187,[1],[0.33],0.01,0.6,Moderate,135,1079,106,246,833,29,0.7785981532969485,0.386,0.435,0.773,0.227
187,[1],"[0.33, 0.67]",0.01,0.6,Moderate,132,1245,109,286,959,23,0.7980193501277838,0.388,0.414,0.776,0.224
187,"[1, 0.67]",[0.33],0.01,0.6,Moderate,294,1083,212,309,774,82,0.7178849379086815,0.368,0.52,0.716,0.284
187,[1],[0.33],0.01,0.6,Strict,135,1079,107,242,837,28,0.7841554251192806,0.395,0.442,0.778,0.222
187,[1],"[0.33, 0.67]",0.01,0.6,Strict,132,1245,108,274,971,24,0.7990507484483389,0.393,0.42,0.784,0.216
187,"[1, 0.67]",[0.33],0.01,0.6,Strict,294,1083,216,306,777,78,0.7260727005483634,0.382,0.529,0.721,0.279
187,[1],[0.33],0.01,0.6,Exhaustive,135,1079,102,246,833,33,0.7637833384821336,0.367,0.422,0.77,0.23
187,[1],"[0.33, 0.67]",0.01,0.6,Exhaustive,132,1245,109,283,962,23,0.7992241694048923,0.39,0.416,0.778,0.222
187,"[1, 0.67]",[0.33],0.01,0.6,Exhaustive,294,1083,205,306,777,89,0.7073652175551661,0.352,0.509,0.713,0.287
187,[1],[0.33],0.01,0.5,Moderate,127,1084,96,251,833,31,0.7621778481564343,0.355,0.405,0.767,0.233
187,[1],"[0.33, 0.67]",0.01,0.5,Moderate,132,1241,93,255,986,39,0.7495330012453301,0.338,0.388,0.786,0.214
187,"[1, 0.67]",[0.33],0.01,0.5,Moderate,293,1080,201,308,772,92,0.7004108203766907,0.34,0.501,0.709,0.291
187,[1],[0.33],0.01,0.5,Strict,127,1084,93,238,846,34,0.7563631344974867,0.352,0.406,0.775,0.225
187,[1],"[0.33, 0.67]",0.01,0.5,Strict,132,1241,99,267,974,33,0.7674254633360194,0.357,0.398,0.782,0.218
187,"[1, 0.67]",[0.33],0.01,0.5,Strict,293,1080,198,318,762,95,0.6906617368221463,0.323,0.489,0.699,0.301
187,[1],[0.33],0.01,0.5,Exhaustive,127,1084,98,259,825,29,0.7663618270040967,0.358,0.405,0.762,0.238
187,[1],"[0.33, 0.67]",0.01,0.5,Exhaustive,132,1241,91,254,987,41,0.7423601445559543,0.329,0.382,0.785,0.215
187,"[1, 0.67]",[0.33],0.01,0.5,Exhaustive,293,1080,188,305,775,105,0.6796154089242826,0.307,0.478,0.701,0.299
187,[1],[0.33],0.02,0.6,Moderate,109,1074,85,245,829,24,0.7758486665641605,0.356,0.387,0.773,0.227
187,[1],"[0.33, 0.67]",0.02,0.6,Moderate,126,1217,98,276,941,28,0.7754952980918469,0.358,0.392,0.774,0.226
187,"[1, 0.67]",[0.33],0.02,0.6,Moderate,286,1057,202,311,746,84,0.7060323782178086,0.347,0.506,0.706,0.294
187,[1],[0.33],0.02,0.6,Strict,109,1074,83,250,824,26,0.7643466078964003,0.34,0.376,0.767,0.233
187,[1],"[0.33, 0.67]",0.02,0.6,Strict,126,1217,104,307,910,22,0.7865685852538771,0.363,0.387,0.755,0.245
187,"[1, 0.67]",[0.33],0.02,0.6,Strict,286,1057,203,332,725,83,0.6978468551316235,0.331,0.495,0.691,0.309
187,[1],[0.33],0.02,0.6,Exhaustive,109,1074,87,256,818,22,0.7799019356602258,0.357,0.385,0.765,0.235
187,[1],"[0.33, 0.67]",0.02,0.6,Exhaustive,126,1217,99,280,937,27,0.7778201666862308,0.36,0.392,0.771,0.229
187,"[1, 0.67]",[0.33],0.02,0.6,Exhaustive,286,1057,202,302,755,84,0.7102897102897103,0.356,0.511,0.713,0.287
187,[1],[0.33],0.02,0.5,Moderate,110,1069,80,241,828,30,0.7509141933837913,0.328,0.371,0.77,0.23
187,[1],"[0.33, 0.67]",0.02,0.5,Moderate,104,1234,82,304,930,22,0.7710541079665877,0.32,0.335,0.756,0.244
187,"[1, 0.67]",[0.33],0.02,0.5,Moderate,266,1072,171,313,759,95,0.6754397654584221,0.291,0.456,0.695,0.305
187,[1],[0.33],0.02,0.5,Strict,110,1069,81,250,819,29,0.7512501063015562,0.325,0.367,0.763,0.237
187,[1],"[0.33, 0.67]",0.02,0.5,Strict,104,1234,80,302,932,24,0.762249096122678,0.311,0.329,0.756,0.244
187,"[1, 0.67]",[0.33],0.02,0.5,Strict,266,1072,176,314,758,90,0.684371843788576,0.305,0.466,0.698,0.302
187,[1],[0.33],0.02,0.5,Exhaustive,110,1069,85,249,820,25,0.7698996513308954,0.348,0.383,0.768,0.232
187,[1],"[0.33, 0.67]",0.02,0.5,Exhaustive,104,1234,82,313,921,22,0.7674074304949507,0.314,0.329,0.75,0.25
187,"[1, 0.67]",[0.33],0.02,0.5,Exhaustive,266,1072,175,323,749,91,0.6782943833464258,0.294,0.458,0.691,0.309
187,[1],[0.33],0.05,0.6,Moderate,83,310,52,77,233,31,0.689059463661096,0.329,0.491,0.725,0.275
187,[1],"[0.33, 0.67]",0.05,0.6,Moderate,86,371,61,92,279,25,0.7306619444618567,0.382,0.51,0.744,0.256
187,"[1, 0.67]",[0.33],0.05,0.6,Moderate,149,308,100,89,219,49,0.6910899503181382,0.364,0.592,0.698,0.302
187,[1],[0.33],0.05,0.6,Strict,83,310,61,89,221,22,0.7239214924212981,0.376,0.524,0.718,0.282
187,[1],"[0.33, 0.67]",0.05,0.6,Strict,86,371,61,106,265,25,0.7117940199335548,0.344,0.482,0.713,0.287
187,"[1, 0.67]",[0.33],0.05,0.6,Strict,149,308,97,110,198,52,0.6469319271332694,0.277,0.545,0.646,0.354
187,[1],[0.33],0.05,0.6,Exhaustive,83,310,52,73,237,31,0.6955110765643218,0.343,0.5,0.735,0.265
187,[1],"[0.33, 0.67]",0.05,0.6,Exhaustive,86,371,58,103,268,28,0.6983952861530746,0.325,0.47,0.713,0.287
187,"[1, 0.67]",[0.33],0.05,0.6,Exhaustive,149,308,90,92,216,59,0.6526627734681426,0.292,0.544,0.67,0.33
187,[1],[0.33],0.05,0.5,Moderate,78,312,56,91,221,22,0.7131410256410255,0.352,0.498,0.71,0.29
187,[1],"[0.33, 0.67]",0.05,0.5,Moderate,71,382,53,100,282,18,0.7423493842636975,0.373,0.473,0.74,0.26
187,"[1, 0.67]",[0.33],0.05,0.5,Moderate,134,319,93,101,218,41,0.6887077153417863,0.348,0.567,0.687,0.313
187,[1],[0.33],0.05,0.5,Strict,78,312,56,103,209,22,0.6939102564102565,0.316,0.473,0.679,0.321
187,[1],"[0.33, 0.67]",0.05,0.5,Strict,71,382,54,114,268,17,0.7310670304549811,0.348,0.452,0.711,0.289
187,"[1, 0.67]",[0.33],0.05,0.5,Strict,134,319,94,115,204,40,0.6704954849576569,0.312,0.548,0.658,0.342
187,[1],[0.33],0.05,0.5,Exhaustive,78,312,57,88,224,21,0.7243589743589745,0.371,0.511,0.721,0.279
187,[1],"[0.33, 0.67]",0.05,0.5,Exhaustive,71,382,48,103,279,23,0.7032114150873829,0.313,0.432,0.722,0.278
